,,,,,,2,4,16,17,18,20,28,32,40,44,--,--,--,--,--,--,--,--,--,--
"測定回数","経過時間"   ,"時刻　　 "   ,"分圧比率1" ,"分圧比率2" ,"全圧"   ,     1   ,     2   ,     3   ,     4   ,     5   ,     6   ,     7   ,     8   ,     9   ,    10   ,    11   ,    12   ,    13   ,    14   ,    15   ,    16   ,    17   ,    18   ,    19   ,    20   
    2039  ,002:50:01.719,2023/4/24  23:21:50:718 ,0.0003016 ,0.0000389 ,1.00E-99 , 1.41E-12, 3.71E-14, 9.59E-14, 5.46E-13, 3.69E-12, 4.21E-10, 7.69E-13, 9.91E-14, 2.55E-09, 1.74E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2040  ,002:50:06.750,2023/4/24  23:21:55:750 ,0.0002820 ,0.0000443 ,1.00E-99 , 1.40E-12, 4.47E-14, 9.86E-14, 5.69E-13, 3.69E-12, 4.22E-10, 7.19E-13, 1.13E-13, 2.55E-09, 1.57E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2041  ,002:50:11.734,2023/4/24  23:22:0:734 ,0.0002871 ,0.0000531 ,1.00E-99 , 1.41E-12, 3.33E-14, 1.19E-13, 5.80E-13, 3.69E-12, 4.21E-10, 7.35E-13, 1.36E-13, 2.56E-09, 1.85E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2042  ,002:50:16.750,2023/4/24  23:22:5:750 ,0.0002910 ,0.0000502 ,1.00E-99 , 1.40E-12, 4.88E-14, 1.39E-13, 5.80E-13, 3.72E-12, 4.22E-10, 7.42E-13, 1.28E-13, 2.55E-09, 1.86E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2043  ,002:50:21.750,2023/4/24  23:22:10:750 ,0.0002882 ,0.0000463 ,1.00E-99 , 1.39E-12, 4.12E-14, 1.39E-13, 5.47E-13, 3.69E-12, 4.22E-10, 7.35E-13, 1.18E-13, 2.55E-09, 1.86E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2044  ,002:50:26.750,2023/4/24  23:22:15:750 ,0.0002878 ,0.0000463 ,1.00E-99 , 1.41E-12, 5.48E-14, 1.10E-13, 5.79E-13, 3.72E-12, 4.21E-10, 7.34E-13, 1.18E-13, 2.55E-09, 1.91E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2045  ,002:50:31.781,2023/4/24  23:22:20:781 ,0.0002776 ,0.0000387 ,1.00E-99 , 1.42E-12, 5.48E-14, 1.03E-13, 5.72E-13, 3.70E-12, 4.21E-10, 7.08E-13, 9.86E-14, 2.55E-09, 1.92E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2046  ,002:50:36.781,2023/4/24  23:22:25:781 ,0.0002898 ,0.0000443 ,1.00E-99 , 1.36E-12, 3.96E-14, 1.09E-13, 5.70E-13, 3.67E-12, 4.21E-10, 7.39E-13, 1.13E-13, 2.55E-09, 2.01E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2047  ,002:50:41.797,2023/4/24  23:22:30:797 ,0.0002926 ,0.0000430 ,1.00E-99 , 1.36E-12, 3.58E-14, 1.34E-13, 5.52E-13, 3.71E-12, 4.21E-10, 7.49E-13, 1.10E-13, 2.56E-09, 2.07E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2048  ,002:50:46.812,2023/4/24  23:22:35:812 ,0.0002957 ,0.0000408 ,1.00E-99 , 1.38E-12, 4.23E-14, 1.22E-13, 5.49E-13, 3.71E-12, 4.21E-10, 7.54E-13, 1.04E-13, 2.55E-09, 2.07E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2049  ,002:50:51.812,2023/4/24  23:22:40:812 ,0.0002902 ,0.0000412 ,1.00E-99 , 1.42E-12, 3.60E-14, 9.56E-14, 5.53E-13, 3.69E-12, 4.21E-10, 7.40E-13, 1.05E-13, 2.55E-09, 2.22E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2050  ,002:50:56.828,2023/4/24  23:22:45:828 ,0.0002898 ,0.0000383 ,1.00E-99 , 1.38E-12, 5.38E-14, 1.20E-13, 5.69E-13, 3.70E-12, 4.21E-10, 7.39E-13, 9.76E-14, 2.55E-09, 1.89E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2051  ,002:51:01.828,2023/4/24  23:22:50:828 ,0.0002891 ,0.0000391 ,1.00E-99 , 1.41E-12, 4.06E-14, 1.10E-13, 5.92E-13, 3.70E-12, 4.21E-10, 7.40E-13, 1.00E-13, 2.56E-09, 1.69E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2052  ,002:51:06.844,2023/4/24  23:22:55:843 ,0.0002875 ,0.0000392 ,1.00E-99 , 1.38E-12, 3.94E-14, 1.23E-13, 5.52E-13, 3.67E-12, 4.21E-10, 7.33E-13, 1.00E-13, 2.55E-09, 1.85E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2053  ,002:51:11.844,2023/4/24  23:23:0:843 ,0.0002875 ,0.0000400 ,1.00E-99 , 1.42E-12, 3.62E-14, 1.07E-13, 5.56E-13, 3.71E-12, 4.21E-10, 7.33E-13, 1.02E-13, 2.55E-09, 1.98E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2054  ,002:51:16.859,2023/4/24  23:23:5:859 ,0.0002898 ,0.0000475 ,1.00E-99 , 1.43E-12, 5.30E-14, 1.14E-13, 5.58E-13, 3.71E-12, 4.21E-10, 7.39E-13, 1.21E-13, 2.55E-09, 1.85E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2055  ,002:51:21.859,2023/4/24  23:23:10:859 ,0.0002980 ,0.0000451 ,1.00E-99 , 1.42E-12, 4.31E-14, 1.04E-13, 5.74E-13, 3.70E-12, 4.21E-10, 7.60E-13, 1.15E-13, 2.55E-09, 1.86E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2056  ,002:51:26.875,2023/4/24  23:23:15:875 ,0.0002859 ,0.0000431 ,1.00E-99 , 1.39E-12, 3.69E-14, 1.15E-13, 5.70E-13, 3.70E-12, 4.21E-10, 7.29E-13, 1.10E-13, 2.55E-09, 1.66E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2057  ,002:51:31.875,2023/4/24  23:23:20:875 ,0.0002816 ,0.0000443 ,1.00E-99 , 1.40E-12, 4.82E-14, 1.17E-13, 5.76E-13, 3.67E-12, 4.21E-10, 7.18E-13, 1.13E-13, 2.55E-09, 1.82E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2058  ,002:51:36.859,2023/4/24  23:23:25:859 ,0.0002867 ,0.0000447 ,1.00E-99 , 1.41E-12, 3.55E-14, 1.23E-13, 5.76E-13, 3.71E-12, 4.21E-10, 7.31E-13, 1.14E-13, 2.55E-09, 1.72E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2059  ,002:51:41.875,2023/4/24  23:23:30:875 ,0.0002914 ,0.0000412 ,1.00E-99 , 1.40E-12, 4.52E-14, 1.23E-13, 5.64E-13, 3.68E-12, 4.21E-10, 7.43E-13, 1.05E-13, 2.55E-09, 1.74E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2060  ,002:51:46.922,2023/4/24  23:23:35:922 ,0.0002969 ,0.0000416 ,1.00E-99 , 1.40E-12, 4.24E-14, 1.23E-13, 5.58E-13, 3.70E-12, 4.21E-10, 7.57E-13, 1.06E-13, 2.55E-09, 1.65E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2061  ,002:51:51.922,2023/4/24  23:23:40:922 ,0.0002804 ,0.0000408 ,1.00E-99 , 1.43E-12, 4.24E-14, 1.03E-13, 5.62E-13, 3.66E-12, 4.21E-10, 7.15E-13, 1.04E-13, 2.55E-09, 1.85E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2062  ,002:51:56.922,2023/4/24  23:23:45:922 ,0.0002812 ,0.0000372 ,1.00E-99 , 1.43E-12, 4.30E-14, 9.08E-14, 5.45E-13, 3.68E-12, 4.21E-10, 7.17E-13, 9.48E-14, 2.55E-09, 1.81E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2063  ,002:52:01.953,2023/4/24  23:23:50:953 ,0.0002941 ,0.0000327 ,1.00E-99 , 1.43E-12, 3.35E-14, 9.95E-14, 5.58E-13, 3.73E-12, 4.21E-10, 7.50E-13, 8.33E-14, 2.55E-09, 1.83E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2064  ,002:52:06.937,2023/4/24  23:23:55:937 ,0.0002776 ,0.0000431 ,1.00E-99 , 1.42E-12, 3.81E-14, 1.00E-13, 5.59E-13, 3.70E-12, 4.22E-10, 7.08E-13, 1.10E-13, 2.55E-09, 1.83E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2065  ,002:52:11.937,2023/4/24  23:24:0:937 ,0.0002941 ,0.0000400 ,1.00E-99 , 1.41E-12, 4.10E-14, 1.19E-13, 5.35E-13, 3.69E-12, 4.21E-10, 7.50E-13, 1.02E-13, 2.55E-09, 1.65E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2066  ,002:52:16.969,2023/4/24  23:24:5:968 ,0.0002886 ,0.0000389 ,1.00E-99 , 1.39E-12, 4.92E-14, 1.01E-13, 5.66E-13, 3.71E-12, 4.21E-10, 7.36E-13, 9.92E-14, 2.55E-09, 1.67E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2067  ,002:52:21.969,2023/4/24  23:24:10:968 ,0.0002929 ,0.0000389 ,1.00E-99 , 1.40E-12, 4.42E-14, 1.13E-13, 5.81E-13, 3.69E-12, 4.21E-10, 7.47E-13, 9.92E-14, 2.55E-09, 1.85E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2068  ,002:52:26.984,2023/4/24  23:24:15:984 ,0.0002914 ,0.0000451 ,1.00E-99 , 1.40E-12, 3.82E-14, 1.00E-13, 5.58E-13, 3.72E-12, 4.21E-10, 7.43E-13, 1.15E-13, 2.55E-09, 1.84E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2069  ,002:52:32.016,2023/4/24  23:24:21:16 ,0.0002914 ,0.0000384 ,1.00E-99 , 1.38E-12, 4.17E-14, 1.30E-13, 5.74E-13, 3.67E-12, 4.21E-10, 7.43E-13, 9.79E-14, 2.55E-09, 1.78E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2070  ,002:52:37.000,2023/4/24  23:24:26:0 ,0.0002875 ,0.0000431 ,1.00E-99 , 1.39E-12, 4.71E-14, 1.22E-13, 5.59E-13, 3.69E-12, 4.21E-10, 7.33E-13, 1.10E-13, 2.55E-09, 1.71E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2071  ,002:52:42.000,2023/4/24  23:24:31:0 ,0.0002871 ,0.0000416 ,1.00E-99 , 1.43E-12, 4.39E-14, 1.17E-13, 5.73E-13, 3.70E-12, 4.21E-10, 7.32E-13, 1.06E-13, 2.55E-09, 1.79E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2072  ,002:52:47.016,2023/4/24  23:24:36:16 ,0.0002820 ,0.0000400 ,1.00E-99 , 1.42E-12, 5.94E-14, 1.10E-13, 5.75E-13, 3.70E-12, 4.21E-10, 7.19E-13, 1.02E-13, 2.55E-09, 2.08E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2073  ,002:52:52.031,2023/4/24  23:24:41:31 ,0.0002878 ,0.0000371 ,1.00E-99 , 1.39E-12, 4.71E-14, 1.08E-13, 5.38E-13, 3.71E-12, 4.21E-10, 7.34E-13, 9.45E-14, 2.55E-09, 1.85E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2074  ,002:52:57.031,2023/4/24  23:24:46:31 ,0.0002804 ,0.0000506 ,1.00E-99 , 1.40E-12, 3.81E-14, 1.15E-13, 5.38E-13, 3.71E-12, 4.21E-10, 7.15E-13, 1.29E-13, 2.55E-09, 1.79E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2075  ,002:53:02.047,2023/4/24  23:24:51:47 ,0.0002776 ,0.0000412 ,1.00E-99 , 1.38E-12, 4.35E-14, 1.15E-13, 5.61E-13, 3.71E-12, 4.21E-10, 7.08E-13, 1.05E-13, 2.55E-09, 1.61E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2076  ,002:53:07.047,2023/4/24  23:24:56:47 ,0.0002933 ,0.0000467 ,1.00E-99 , 1.46E-12, 4.71E-14, 1.08E-13, 5.67E-13, 3.70E-12, 4.21E-10, 7.48E-13, 1.19E-13, 2.55E-09, 1.77E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2077  ,002:53:12.062,2023/4/24  23:25:1:62 ,0.0002875 ,0.0000435 ,1.00E-99 , 1.40E-12, 4.71E-14, 1.43E-13, 5.47E-13, 3.72E-12, 4.21E-10, 7.33E-13, 1.11E-13, 2.55E-09, 1.87E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2078  ,002:53:17.062,2023/4/24  23:25:6:62 ,0.0002851 ,0.0000443 ,1.00E-99 , 1.40E-12, 5.37E-14, 1.11E-13, 5.54E-13, 3.72E-12, 4.21E-10, 7.27E-13, 1.13E-13, 2.55E-09, 1.67E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2079  ,002:53:22.078,2023/4/24  23:25:11:78 ,0.0002796 ,0.0000387 ,1.00E-99 , 1.41E-12, 3.83E-14, 1.10E-13, 5.52E-13, 3.70E-12, 4.21E-10, 7.13E-13, 9.86E-14, 2.55E-09, 1.70E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2080  ,002:53:27.078,2023/4/24  23:25:16:78 ,0.0002941 ,0.0000439 ,1.00E-99 , 1.40E-12, 4.50E-14, 1.23E-13, 5.68E-13, 3.72E-12, 4.21E-10, 7.50E-13, 1.12E-13, 2.55E-09, 1.70E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2081  ,002:53:32.094,2023/4/24  23:25:21:93 ,0.0002957 ,0.0000478 ,1.00E-99 , 1.38E-12, 4.24E-14, 1.11E-13, 5.93E-13, 3.71E-12, 4.21E-10, 7.54E-13, 1.22E-13, 2.55E-09, 1.88E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2082  ,002:53:37.094,2023/4/24  23:25:26:93 ,0.0002882 ,0.0000455 ,1.00E-99 , 1.43E-12, 3.42E-14, 1.12E-13, 5.63E-13, 3.68E-12, 4.21E-10, 7.35E-13, 1.16E-13, 2.55E-09, 1.91E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2083  ,002:53:42.109,2023/4/24  23:25:31:109 ,0.0002788 ,0.0000455 ,1.00E-99 , 1.41E-12, 4.13E-14, 1.13E-13, 5.44E-13, 3.67E-12, 4.21E-10, 7.11E-13, 1.16E-13, 2.55E-09, 1.94E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2084  ,002:53:47.125,2023/4/24  23:25:36:125 ,0.0002898 ,0.0000457 ,1.00E-99 , 1.40E-12, 4.45E-14, 1.19E-13, 5.65E-13, 3.71E-12, 4.21E-10, 7.36E-13, 1.16E-13, 2.54E-09, 1.64E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2085  ,002:53:52.125,2023/4/24  23:25:41:125 ,0.0002886 ,0.0000392 ,1.00E-99 , 1.37E-12, 3.78E-14, 1.00E-13, 5.81E-13, 3.76E-12, 4.21E-10, 7.36E-13, 1.00E-13, 2.55E-09, 1.95E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2086  ,002:53:57.141,2023/4/24  23:25:46:141 ,0.0002859 ,0.0000561 ,1.00E-99 , 1.42E-12, 4.45E-14, 1.05E-13, 5.58E-13, 3.72E-12, 4.21E-10, 7.29E-13, 1.43E-13, 2.55E-09, 1.66E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2087  ,002:54:02.141,2023/4/24  23:25:51:141 ,0.0002847 ,0.0000400 ,1.00E-99 , 1.39E-12, 4.35E-14, 1.10E-13, 5.77E-13, 3.70E-12, 4.21E-10, 7.26E-13, 1.02E-13, 2.55E-09, 1.71E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2088  ,002:54:07.156,2023/4/24  23:25:56:156 ,0.0002933 ,0.0000486 ,1.00E-99 , 1.45E-12, 3.98E-14, 1.15E-13, 5.70E-13, 3.70E-12, 4.21E-10, 7.48E-13, 1.24E-13, 2.55E-09, 1.82E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2089  ,002:54:12.156,2023/4/24  23:26:1:156 ,0.0002855 ,0.0000412 ,1.00E-99 , 1.42E-12, 4.76E-14, 1.29E-13, 5.76E-13, 3.72E-12, 4.21E-10, 7.28E-13, 1.05E-13, 2.55E-09, 1.73E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2090  ,002:54:17.187,2023/4/24  23:26:6:187 ,0.0002875 ,0.0000424 ,1.00E-99 , 1.40E-12, 5.41E-14, 1.35E-13, 5.76E-13, 3.72E-12, 4.21E-10, 7.33E-13, 1.08E-13, 2.55E-09, 1.88E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2091  ,002:54:22.187,2023/4/24  23:26:11:187 ,0.0002850 ,0.0000380 ,1.00E-99 , 1.39E-12, 5.03E-14, 1.35E-13, 5.64E-13, 3.72E-12, 4.21E-10, 7.24E-13, 9.66E-14, 2.54E-09, 2.14E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2092  ,002:54:27.203,2023/4/24  23:26:16:203 ,0.0002980 ,0.0000445 ,1.00E-99 , 1.39E-12, 4.49E-14, 1.08E-13, 5.70E-13, 3.74E-12, 4.21E-10, 7.57E-13, 1.13E-13, 2.54E-09, 1.74E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2093  ,002:54:32.219,2023/4/24  23:26:21:218 ,0.0002827 ,0.0000504 ,1.00E-99 , 1.44E-12, 4.49E-14, 1.42E-13, 5.57E-13, 3.70E-12, 4.21E-10, 7.18E-13, 1.28E-13, 2.54E-09, 1.84E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2094  ,002:54:37.203,2023/4/24  23:26:26:203 ,0.0002831 ,0.0000421 ,1.00E-99 , 1.44E-12, 4.01E-14, 1.05E-13, 5.70E-13, 3.73E-12, 4.21E-10, 7.19E-13, 1.07E-13, 2.54E-09, 1.89E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2095  ,002:54:42.219,2023/4/24  23:26:31:218 ,0.0002862 ,0.0000469 ,1.00E-99 , 1.43E-12, 3.85E-14, 1.25E-13, 5.82E-13, 3.72E-12, 4.20E-10, 7.27E-13, 1.19E-13, 2.54E-09, 1.70E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2096  ,002:54:47.219,2023/4/24  23:26:36:218 ,0.0002862 ,0.0000353 ,1.00E-99 , 1.42E-12, 5.97E-14, 1.02E-13, 5.42E-13, 3.70E-12, 4.21E-10, 7.27E-13, 8.97E-14, 2.54E-09, 1.70E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2097  ,002:54:52.234,2023/4/24  23:26:41:234 ,0.0002757 ,0.0000443 ,1.00E-99 , 1.38E-12, 4.52E-14, 1.38E-13, 5.64E-13, 3.74E-12, 4.21E-10, 7.03E-13, 1.13E-13, 2.55E-09, 1.94E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2098  ,002:54:57.234,2023/4/24  23:26:46:234 ,0.0002918 ,0.0000455 ,1.00E-99 , 1.37E-12, 3.68E-14, 1.15E-13, 5.79E-13, 3.74E-12, 4.21E-10, 7.44E-13, 1.16E-13, 2.55E-09, 1.77E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2099  ,002:55:02.250,2023/4/24  23:26:51:250 ,0.0002803 ,0.0000457 ,1.00E-99 , 1.41E-12, 4.23E-14, 1.29E-13, 5.53E-13, 3.70E-12, 4.20E-10, 7.12E-13, 1.16E-13, 2.54E-09, 1.69E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2100  ,002:55:07.250,2023/4/24  23:26:56:250 ,0.0002854 ,0.0000465 ,1.00E-99 , 1.44E-12, 4.21E-14, 1.08E-13, 5.70E-13, 3.73E-12, 4.21E-10, 7.25E-13, 1.18E-13, 2.54E-09, 1.75E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2101  ,002:55:12.281,2023/4/24  23:27:1:281 ,0.0002854 ,0.0000383 ,1.00E-99 , 1.43E-12, 3.56E-14, 1.20E-13, 5.63E-13, 3.71E-12, 4.21E-10, 7.25E-13, 9.74E-14, 2.54E-09, 1.74E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
    2102  ,002:55:17.281,2023/4/24  23:27:6:281 ,0.0002957 ,0.0000520 ,1.00E-99 , 1.39E-12, 4.35E-14, 1.03E-13, 5.80E-13, 3.73E-12, 4.21E-10, 7.51E-13, 1.32E-13, 2.54E-09, 1.91E-13, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99, 1.00E-99
