1302,002:42:39.812,2023/12/19  15:32:3:812 ,26438.57031,3.6858478,1.00E-99,2.88E-10,9.11E-13,5.56E-14,3.61E-14,9.81E-11,4.14E-13,5.87E-14,5.92E-14,1.12E-13,4.93E-14,3.96E-14,1.70E-09,2.37E-13,6.43E-14,5.13E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1303,002:42:47.312,2023/12/19  15:32:11:312 ,28145.69531,3.5596025,1.00E-99,2.87E-10,8.91E-13,7.02E-14,5.76E-14,9.83E-11,4.25E-13,6.47E-14,4.07E-14,1.13E-13,4.08E-14,3.67E-14,1.70E-09,2.15E-13,6.04E-14,5.45E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1304,002:42:54.812,2023/12/19  15:32:18:812 ,39080.46094,5.1724138,1.00E-99,2.87E-10,8.93E-13,4.92E-14,4.75E-14,9.82E-11,3.87E-13,5.67E-14,4.40E-14,9.50E-14,3.66E-14,3.67E-14,1.70E-09,2.25E-13,4.35E-14,4.36E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1305,002:43:02.312,2023/12/19  15:32:26:312 ,27687.29688,3.7296417,1.00E-99,2.88E-10,8.75E-13,6.76E-14,4.02E-14,9.82E-11,4.31E-13,6.47E-14,6.23E-14,9.78E-14,3.66E-14,4.55E-14,1.70E-09,2.29E-13,6.14E-14,6.23E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1306,002:43:09.812,2023/12/19  15:32:33:812 ,30035.33789,4.1872792,1.00E-99,2.88E-10,9.03E-13,5.17E-14,4.84E-14,9.82E-11,3.81E-13,5.91E-14,5.66E-14,1.16E-13,2.73E-14,4.59E-14,1.70E-09,2.37E-13,5.66E-14,6.84E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1307,002:43:17.328,2023/12/19  15:32:41:328 ,29772.32813,3.6252189,1.00E-99,2.87E-10,8.83E-13,3.85E-14,4.05E-14,9.82E-11,3.94E-13,5.52E-14,4.95E-14,1.16E-13,4.33E-14,4.20E-14,1.70E-09,2.07E-13,5.71E-14,5.11E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1308,002:43:24.843,2023/12/19  15:32:48:843 ,21601.01758,2.7573063,1.00E-99,2.88E-10,9.13E-13,4.57E-14,5.20E-14,9.82E-11,4.37E-13,6.06E-14,4.95E-14,9.40E-14,3.32E-14,4.40E-14,1.70E-09,2.17E-13,7.87E-14,6.03E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1309,002:43:32.359,2023/12/19  15:32:56:359 ,25679.75781,3.7764349,1.00E-99,2.88E-10,8.96E-13,5.51E-14,4.79E-14,9.82E-11,4.51E-13,6.06E-14,6.88E-14,1.15E-13,3.48E-14,3.92E-14,1.70E-09,2.50E-13,6.62E-14,5.18E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1310,002:43:39.859,2023/12/19  15:33:3:859 ,30411.44922,4.2576027,1.00E-99,2.87E-10,8.72E-13,4.19E-14,3.84E-14,9.82E-11,4.51E-13,4.41E-14,6.08E-14,1.07E-13,4.76E-14,4.05E-14,1.70E-09,2.38E-13,5.59E-14,5.10E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1311,002:43:47.359,2023/12/19  15:33:11:359 ,21879.02344,2.9214931,1.00E-99,2.87E-10,8.93E-13,4.40E-14,4.15E-14,9.82E-11,3.91E-13,4.67E-14,5.65E-14,1.12E-13,2.73E-14,4.09E-14,1.70E-09,2.27E-13,7.77E-14,4.57E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1312,002:43:54.859,2023/12/19  15:33:18:859 ,25335.32227,3.5469449,1.00E-99,2.88E-10,9.00E-13,5.66E-14,4.15E-14,9.82E-11,4.24E-13,4.94E-14,7.85E-14,1.24E-13,2.87E-14,6.70E-14,1.70E-09,2.38E-13,6.71E-14,5.24E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1313,002:44:02.359,2023/12/19  15:33:26:359 ,27508.0918,3.8025892,1.00E-99,2.87E-10,9.13E-13,5.66E-14,3.79E-14,9.82E-11,4.00E-13,4.61E-14,5.50E-14,1.11E-13,4.02E-14,3.65E-14,1.70E-09,2.35E-13,6.18E-14,5.36E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1314,002:44:09.859,2023/12/19  15:33:33:859 ,29310.3457,3.948276,1.00E-99,2.87E-10,9.13E-13,4.87E-14,3.87E-14,9.81E-11,4.58E-13,4.55E-14,5.17E-14,1.09E-13,2.66E-14,4.50E-14,1.70E-09,2.29E-13,5.80E-14,5.25E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1315,002:44:17.359,2023/12/19  15:33:41:359 ,29259.89648,4.0963855,1.00E-99,2.88E-10,8.41E-13,4.28E-14,5.67E-14,9.82E-11,4.18E-13,6.02E-14,5.18E-14,1.04E-13,4.23E-14,2.95E-14,1.70E-09,2.38E-13,5.81E-14,5.25E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1316,002:44:24.875,2023/12/19  15:33:48:875 ,32015.06641,4.237288,1.00E-99,2.88E-10,8.96E-13,4.04E-14,3.54E-14,9.82E-11,4.19E-13,5.00E-14,6.49E-14,1.10E-13,3.27E-14,4.81E-14,1.70E-09,2.25E-13,5.31E-14,4.42E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1317,002:44:32.390,2023/12/19  15:33:56:390 ,22757.69922,2.8781796,1.00E-99,2.87E-10,8.46E-13,4.12E-14,4.20E-14,9.82E-11,3.97E-13,4.30E-14,6.39E-14,1.05E-13,3.21E-14,4.33E-14,1.70E-09,2.15E-13,7.47E-14,4.42E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1318,002:44:39.890,2023/12/19  15:34:3:890 ,22757.69922,3.0655959,1.00E-99,2.88E-10,8.67E-13,5.40E-14,4.79E-14,9.82E-11,4.24E-13,7.22E-14,4.92E-14,1.02E-13,4.49E-14,4.45E-14,1.70E-09,2.29E-13,7.47E-14,7.43E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1319,002:44:47.390,2023/12/19  15:34:11:390 ,20631.06836,2.7791262,1.00E-99,2.88E-10,8.79E-13,5.20E-14,5.34E-14,9.82E-11,4.14E-13,6.45E-14,8.76E-14,9.18E-14,4.34E-14,4.26E-14,1.70E-09,2.29E-13,8.24E-14,6.13E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1320,002:44:54.906,2023/12/19  15:34:18:906 ,34274.19531,4.7379036,1.00E-99,2.86E-10,8.98E-13,4.65E-14,4.27E-14,9.83E-11,4.25E-13,4.31E-14,5.32E-14,1.07E-13,3.27E-14,3.45E-14,1.70E-09,2.35E-13,4.96E-14,5.94E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1321,002:45:02.421,2023/12/19  15:34:26:421 ,30852.99414,3.6660616,1.00E-99,2.88E-10,8.68E-13,4.97E-14,3.97E-14,9.82E-11,4.53E-13,8.38E-14,5.88E-14,1.25E-13,4.28E-14,3.45E-14,1.70E-09,2.02E-13,5.51E-14,5.21E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1322,002:45:09.921,2023/12/19  15:34:33:921 ,24709.30273,3.6482561,1.00E-99,2.88E-10,8.94E-13,4.07E-14,5.78E-14,9.82E-11,3.91E-13,6.08E-14,4.70E-14,1.52E-13,2.37E-14,4.56E-14,1.70E-09,2.51E-13,6.88E-14,4.69E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1323,002:45:17.421,2023/12/19  15:34:41:421 ,30909.0918,3.8363636,1.00E-99,2.86E-10,8.96E-13,4.90E-14,4.82E-14,9.83E-11,4.29E-13,5.90E-14,5.66E-14,1.39E-13,2.37E-14,4.82E-14,1.70E-09,2.11E-13,5.50E-14,5.67E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1324,002:45:24.921,2023/12/19  15:34:48:921 ,36501.08203,5.1403885,1.00E-99,2.88E-10,8.94E-13,3.85E-14,6.27E-14,9.82E-11,4.15E-13,4.19E-14,8.53E-14,1.39E-13,4.49E-14,4.45E-14,1.69E-09,2.38E-13,4.63E-14,4.54E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1325,002:45:32.421,2023/12/19  15:34:56:421 ,28667.79297,3.9966276,1.00E-99,2.88E-10,8.79E-13,4.83E-14,4.92E-14,9.82E-11,4.52E-13,4.34E-14,8.53E-14,1.16E-13,2.35E-14,4.18E-14,1.70E-09,2.37E-13,5.93E-14,5.18E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1326,002:45:39.937,2023/12/19  15:35:3:937 ,24113.47461,3.2907798,1.00E-99,2.87E-10,9.19E-13,4.71E-14,5.39E-14,9.83E-11,4.33E-13,4.34E-14,4.55E-14,9.24E-14,4.32E-14,4.81E-14,1.70E-09,2.32E-13,7.05E-14,5.62E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1327,002:45:47.437,2023/12/19  15:35:11:437 ,25373.13477,3.4179106,1.00E-99,2.88E-10,9.22E-13,5.12E-14,5.15E-14,9.82E-11,4.33E-13,5.50E-14,6.23E-14,1.20E-13,4.09E-14,3.25E-14,1.70E-09,2.29E-13,6.70E-14,4.13E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1328,002:45:54.953,2023/12/19  15:35:18:953 ,22049.28711,3.0609596,1.00E-99,2.88E-10,8.96E-13,4.94E-14,6.12E-14,9.82E-11,3.86E-13,5.25E-14,6.12E-14,1.01E-13,3.27E-14,4.14E-14,1.70E-09,2.36E-13,7.71E-14,6.18E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1329,002:46:02.468,2023/12/19  15:35:26:468 ,28192.37305,4.1625209,1.00E-99,2.87E-10,8.76E-13,6.84E-14,6.12E-14,9.82E-11,4.32E-13,5.03E-14,6.14E-14,9.88E-14,3.53E-14,4.25E-14,1.70E-09,2.51E-13,6.03E-14,5.73E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1330,002:46:09.984,2023/12/19  15:35:33:984 ,21683.67383,2.742347,1.00E-99,2.87E-10,8.83E-13,6.93E-14,3.43E-14,9.82E-11,4.52E-13,3.77E-14,5.27E-14,1.02E-13,4.34E-14,3.56E-14,1.70E-09,2.15E-13,7.84E-14,6.08E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1331,002:46:17.500,2023/12/19  15:35:41:500 ,30035.33789,4.1342754,1.00E-99,2.88E-10,9.07E-13,6.93E-14,4.03E-14,9.82E-11,4.50E-13,4.96E-14,5.09E-14,1.14E-13,3.24E-14,5.23E-14,1.70E-09,2.34E-13,5.66E-14,5.69E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1332,002:46:25.015,2023/12/19  15:35:49:15 ,26356.58984,3.9069767,1.00E-99,2.87E-10,9.07E-13,4.61E-14,5.70E-14,9.82E-11,4.23E-13,4.64E-14,7.61E-14,1.15E-13,4.79E-14,3.27E-14,1.70E-09,2.52E-13,6.45E-14,5.34E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1333,002:46:32.515,2023/12/19  15:35:56:515 ,37362.63672,5.2087913,1.00E-99,2.87E-10,8.89E-13,4.05E-14,5.02E-14,9.82E-11,4.17E-13,5.55E-14,7.28E-14,1.17E-13,4.10E-14,4.65E-14,1.70E-09,2.37E-13,4.55E-14,7.29E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1334,002:46:40.015,2023/12/19  15:36:4:15 ,26771.6543,4.0787401,1.00E-99,2.88E-10,8.88E-13,4.41E-14,4.52E-14,9.82E-11,3.96E-13,7.38E-14,5.98E-14,1.09E-13,4.87E-14,4.13E-14,1.70E-09,2.59E-13,6.35E-14,7.29E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1335,002:46:47.515,2023/12/19  15:36:11:515 ,26771.6543,4.1889763,1.00E-99,2.88E-10,9.04E-13,4.71E-14,4.69E-14,9.82E-11,4.11E-13,5.97E-14,6.45E-14,9.40E-14,3.52E-14,4.15E-14,1.70E-09,2.66E-13,6.35E-14,4.60E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1336,002:46:55.015,2023/12/19  15:36:19:15 ,25796.66406,4.0364189,1.00E-99,2.87E-10,9.18E-13,4.45E-14,5.76E-14,9.81E-11,4.23E-13,5.96E-14,4.07E-14,1.13E-13,2.86E-14,5.31E-14,1.70E-09,2.66E-13,6.59E-14,5.28E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1337,002:47:02.515,2023/12/19  15:36:26:515 ,28667.79297,4.4688029,1.00E-99,2.87E-10,8.88E-13,5.05E-14,5.77E-14,9.82E-11,4.48E-13,4.87E-14,4.79E-14,9.11E-14,3.97E-14,4.26E-14,1.70E-09,2.65E-13,5.93E-14,5.66E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1338,002:47:10.015,2023/12/19  15:36:34:15 ,26113.67188,3.74808,1.00E-99,2.87E-10,9.11E-13,3.64E-14,4.73E-14,9.82E-11,3.87E-13,4.31E-14,5.29E-14,1.25E-13,4.02E-14,5.15E-14,1.70E-09,2.44E-13,6.51E-14,5.13E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1339,002:47:17.515,2023/12/19  15:36:41:515 ,36717.0625,5.5291576,1.00E-99,2.87E-10,8.96E-13,4.90E-14,3.71E-14,9.82E-11,3.92E-13,5.84E-14,4.88E-14,1.15E-13,5.21E-14,5.15E-14,1.70E-09,2.56E-13,4.63E-14,5.02E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1340,002:47:25.015,2023/12/19  15:36:49:15 ,22193.21094,3.0809398,1.00E-99,2.86E-10,9.09E-13,6.01E-14,4.90E-14,9.82E-11,4.58E-13,4.82E-14,6.20E-14,1.18E-13,5.21E-14,4.39E-14,1.70E-09,2.36E-13,7.66E-14,3.60E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1341,002:47:32.515,2023/12/19  15:36:56:515 ,21935.48438,2.787097,1.00E-99,2.87E-10,8.67E-13,5.36E-14,5.23E-14,9.82E-11,4.09E-13,5.08E-14,6.17E-14,1.18E-13,4.76E-14,4.04E-14,1.70E-09,2.16E-13,7.75E-14,4.96E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1342,002:47:40.015,2023/12/19  15:37:4:15 ,24113.47461,4.1134753,1.00E-99,2.88E-10,8.85E-13,5.19E-14,3.96E-14,9.82E-11,4.02E-13,4.93E-14,6.17E-14,1.23E-13,3.00E-14,3.74E-14,1.70E-09,2.90E-13,7.05E-14,5.27E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1343,002:47:47.515,2023/12/19  15:37:11:515 ,36016.94922,5.2966104,1.00E-99,2.86E-10,9.14E-13,5.26E-14,5.46E-14,9.82E-11,4.37E-13,4.93E-14,4.79E-14,8.04E-14,3.61E-14,2.90E-14,1.70E-09,2.50E-13,4.72E-14,5.28E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1344,002:47:55.015,2023/12/19  15:37:19:15 ,27552.67383,3.5980551,1.00E-99,2.87E-10,9.06E-13,4.02E-14,5.08E-14,9.82E-11,4.37E-13,4.28E-14,6.24E-14,9.57E-14,3.29E-14,4.43E-14,1.70E-09,2.22E-13,6.17E-14,5.15E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1345,002:48:02.515,2023/12/19  15:37:26:515 ,20214.03125,3.0439954,1.00E-99,2.87E-10,9.08E-13,5.66E-14,3.95E-14,9.82E-11,4.12E-13,7.80E-14,7.03E-14,1.08E-13,4.46E-14,3.77E-14,1.70E-09,2.56E-13,8.41E-14,5.71E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1346,002:48:10.015,2023/12/19  15:37:34:15 ,29772.32813,3.6602449,1.00E-99,2.86E-10,8.87E-13,5.08E-14,5.39E-14,9.82E-11,3.95E-13,5.91E-14,4.78E-14,1.36E-13,2.97E-14,5.24E-14,1.70E-09,2.09E-13,5.71E-14,5.19E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1347,002:48:17.515,2023/12/19  15:37:41:515 ,31539.88867,4.8051944,1.00E-99,2.87E-10,8.66E-13,3.82E-14,5.39E-14,9.82E-11,4.21E-13,5.03E-14,5.89E-14,1.09E-13,3.43E-14,4.47E-14,1.70E-09,2.59E-13,5.39E-14,5.58E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1348,002:48:25.015,2023/12/19  15:37:49:15 ,28911.56641,3.5884356,1.00E-99,2.87E-10,8.91E-13,3.82E-14,4.47E-14,9.82E-11,4.43E-13,6.87E-14,7.50E-14,9.67E-14,2.68E-14,4.40E-14,1.70E-09,2.11E-13,5.88E-14,6.72E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1349,002:48:32.531,2023/12/19  15:37:56:531 ,29360.9668,4.5768566,1.00E-99,2.87E-10,8.91E-13,4.69E-14,3.97E-14,9.82E-11,4.16E-13,4.66E-14,7.52E-14,1.04E-13,3.72E-14,4.29E-14,1.70E-09,2.65E-13,5.79E-14,6.57E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1350,002:48:40.031,2023/12/19  15:38:4:31 ,19165.72656,2.6606538,1.00E-99,2.87E-10,9.04E-13,5.48E-14,4.10E-14,9.82E-11,4.43E-13,6.26E-14,5.15E-14,1.26E-13,3.36E-14,4.36E-14,1.70E-09,2.36E-13,8.87E-14,7.33E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1351,002:48:47.546,2023/12/19  15:38:11:546 ,25073.74609,3.2300885,1.00E-99,2.87E-10,8.84E-13,5.47E-14,4.24E-14,9.81E-11,4.25E-13,4.06E-14,6.71E-14,1.16E-13,3.02E-14,3.47E-14,1.70E-09,2.19E-13,6.78E-14,7.33E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1352,002:48:55.046,2023/12/19  15:38:19:46 ,25073.74609,3.3185842,1.00E-99,2.88E-10,8.80E-13,5.15E-14,6.41E-14,9.82E-11,4.08E-13,5.96E-14,5.53E-14,1.18E-13,3.84E-14,3.75E-14,1.70E-09,2.25E-13,6.78E-14,4.65E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1353,002:49:02.546,2023/12/19  15:38:26:546 ,23943.66211,3.4788733,1.00E-99,2.87E-10,9.02E-13,4.81E-14,5.43E-14,9.82E-11,4.12E-13,4.21E-14,6.71E-14,1.51E-13,3.15E-14,4.32E-14,1.70E-09,2.47E-13,7.10E-14,5.69E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1354,002:49:10.046,2023/12/19  15:38:34:46 ,19929.66016,2.8956625,1.00E-99,2.88E-10,9.26E-13,4.22E-14,4.88E-14,9.82E-11,4.24E-13,7.68E-14,6.05E-14,1.09E-13,3.87E-14,4.99E-14,1.70E-09,2.47E-13,8.53E-14,6.61E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1355,002:49:17.546,2023/12/19  15:38:41:546 ,27597.4043,3.6688313,1.00E-99,2.88E-10,9.08E-13,4.87E-14,4.46E-14,9.81E-11,4.54E-13,4.61E-14,5.23E-14,9.64E-14,3.31E-14,4.74E-14,1.70E-09,2.26E-13,6.16E-14,5.44E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1356,002:49:25.046,2023/12/19  15:38:49:46 ,27243.58984,3.9262822,1.00E-99,2.88E-10,9.01E-13,6.53E-14,5.47E-14,9.82E-11,4.26E-13,6.38E-14,8.39E-14,1.05E-13,4.96E-14,4.74E-14,1.70E-09,2.45E-13,6.24E-14,5.23E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1357,002:49:32.562,2023/12/19  15:38:56:562 ,32755.30078,4.585742,1.00E-99,2.87E-10,9.07E-13,3.87E-14,3.65E-14,9.82E-11,4.15E-13,4.38E-14,6.57E-14,9.56E-14,4.96E-14,3.54E-14,1.70E-09,2.38E-13,5.19E-14,4.65E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1358,002:49:40.078,2023/12/19  15:39:4:78 ,31529.85156,4.477612,1.00E-99,2.87E-10,9.17E-13,5.45E-14,4.16E-14,9.82E-11,4.06E-13,4.91E-14,5.26E-14,9.56E-14,5.08E-14,3.01E-14,1.69E-09,2.40E-13,5.36E-14,5.40E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1359,002:49:47.578,2023/12/19  15:39:11:578 ,23319.61719,3.2373114,1.00E-99,2.87E-10,8.85E-13,4.83E-14,4.66E-14,9.81E-11,4.08E-13,5.04E-14,5.26E-14,1.25E-13,3.16E-14,3.85E-14,1.70E-09,2.36E-13,7.29E-14,6.02E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1360,002:49:55.078,2023/12/19  15:39:19:78 ,30965.39258,4.4262295,1.00E-99,2.87E-10,9.09E-13,4.61E-14,4.92E-14,9.82E-11,4.32E-13,5.04E-14,7.03E-14,1.40E-13,3.29E-14,3.91E-14,1.70E-09,2.43E-13,5.49E-14,6.09E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1361,002:50:02.593,2023/12/19  15:39:26:593 ,28938.35547,4.2294521,1.00E-99,2.88E-10,8.89E-13,5.76E-14,4.27E-14,9.82E-11,4.32E-13,6.55E-14,5.89E-14,1.07E-13,2.73E-14,3.88E-14,1.69E-09,2.47E-13,5.84E-14,4.35E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1362,002:50:10.093,2023/12/19  15:39:34:93 ,27463.65039,4.4749594,1.00E-99,2.88E-10,8.80E-13,4.10E-14,4.00E-14,9.82E-11,4.27E-13,3.42E-14,5.38E-14,9.69E-14,3.48E-14,3.47E-14,1.70E-09,2.77E-13,6.19E-14,5.52E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1363,002:50:17.593,2023/12/19  15:39:41:593 ,27200,3.9520001,1.00E-99,2.86E-10,8.66E-13,6.19E-14,4.87E-14,9.82E-11,4.13E-13,4.93E-14,6.63E-14,1.14E-13,2.39E-14,5.98E-14,1.70E-09,2.47E-13,6.25E-14,6.88E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1364,002:50:25.109,2023/12/19  15:39:49:109 ,37555.55469,4.9555554,1.00E-99,2.87E-10,8.98E-13,6.14E-14,4.87E-14,9.82E-11,4.39E-13,6.83E-14,6.75E-14,1.05E-13,4.13E-14,3.61E-14,1.69E-09,2.23E-13,4.50E-14,6.82E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1365,002:50:32.609,2023/12/19  15:39:56:609 ,25185.18555,3.362963,1.00E-99,2.88E-10,8.99E-13,6.14E-14,6.25E-14,9.82E-11,4.37E-13,6.89E-14,7.55E-14,9.75E-14,5.23E-14,3.50E-14,1.70E-09,2.27E-13,6.75E-14,4.87E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1366,002:50:40.125,2023/12/19  15:40:4:125 ,19813.51953,2.9603729,1.00E-99,2.86E-10,8.99E-13,4.39E-14,4.11E-14,9.82E-11,3.88E-13,8.14E-14,6.55E-14,1.25E-13,3.45E-14,4.44E-14,1.70E-09,2.54E-13,8.58E-14,5.74E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1367,002:50:47.625,2023/12/19  15:40:11:625 ,28987.99414,4.3053179,1.00E-99,2.86E-10,8.77E-13,4.24E-14,3.92E-14,9.82E-11,4.01E-13,4.55E-14,4.48E-14,1.15E-13,3.67E-14,4.07E-14,1.69E-09,2.51E-13,5.83E-14,5.29E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1368,002:50:55.140,2023/12/19  15:40:19:140 ,25644.91797,3.4597876,1.00E-99,2.87E-10,8.92E-13,5.78E-14,4.32E-14,9.81E-11,3.85E-13,5.29E-14,5.91E-14,1.11E-13,3.19E-14,4.03E-14,1.69E-09,2.28E-13,6.59E-14,5.24E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1369,002:51:02.640,2023/12/19  15:40:26:640 ,28333.33398,3.5166667,1.00E-99,2.88E-10,9.08E-13,5.74E-14,4.76E-14,9.82E-11,4.00E-13,4.46E-14,5.87E-14,1.10E-13,3.34E-14,4.17E-14,1.70E-09,2.11E-13,6.00E-14,5.24E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1370,002:51:10.140,2023/12/19  15:40:34:140 ,28166.66797,4.3000002,1.00E-99,2.86E-10,9.23E-13,4.51E-14,3.99E-14,9.83E-11,4.34E-13,3.96E-14,5.18E-14,1.13E-13,2.42E-14,4.23E-14,1.69E-09,2.58E-13,6.00E-14,4.82E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1371,002:51:17.640,2023/12/19  15:40:41:640 ,30411.44922,4.6153846,1.00E-99,2.87E-10,8.96E-13,4.93E-14,4.50E-14,9.82E-11,4.15E-13,6.61E-14,5.85E-14,1.02E-13,3.76E-14,4.28E-14,1.70E-09,2.58E-13,5.59E-14,5.52E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1372,002:51:25.140,2023/12/19  15:40:49:140 ,31835.20703,5.0187268,1.00E-99,2.87E-10,9.10E-13,5.81E-14,3.52E-14,9.82E-11,4.47E-13,5.34E-14,5.32E-14,1.03E-13,2.65E-14,4.44E-14,1.70E-09,2.68E-13,5.34E-14,5.58E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1373,002:51:32.640,2023/12/19  15:40:56:640 ,29411.76758,3.927336,1.00E-99,2.87E-10,8.82E-13,4.98E-14,6.66E-14,9.82E-11,4.34E-13,5.74E-14,5.38E-14,1.15E-13,3.19E-14,4.44E-14,1.70E-09,2.27E-13,5.78E-14,4.68E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1374,002:51:40.140,2023/12/19  15:41:4:140 ,29310.3457,4.5,1.00E-99,2.87E-10,8.86E-13,5.07E-14,5.29E-14,9.82E-11,4.38E-13,5.81E-14,6.25E-14,1.17E-13,3.19E-14,4.15E-14,1.70E-09,2.61E-13,5.80E-14,7.44E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
1375,002:51:47.640,2023/12/19  15:41:11:640 ,22849.46289,3.3467743,1.00E-99,2.87E-10,8.99E-13,6.37E-14,5.50E-14,9.82E-11,3.86E-13,3.60E-14,7.13E-14,1.17E-13,3.29E-14,3.22E-14,1.70E-09,2.49E-13,7.44E-14,4.87E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
